ctime,schemaname,relname,indexrelname,idx_scan,idx_tup_read,idx_tup_fetch,idx_blks_read,idx_blks_hit
1415154254.13329,pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,135845,128967,128938,3641,289053
1415154254.13329,pg_catalog,pg_type,pg_type_typname_nsp_index,13617,10555,9888,4796,31541
1415154254.13329,pg_catalog,pg_type,pg_type_oid_index,552193,550865,550865,3458,1127767
1415154254.13329,pg_toast,pg_toast_2619,pg_toast_2619_index,82088,273572,273572,1724,174590
1415154254.13329,pg_toast,pg_toast_1255,pg_toast_1255_index,0,0,0,0,0
1415154254.13329,pg_toast,pg_toast_2604,pg_toast_2604_index,0,0,0,0,0
1415154254.13329,pg_toast,pg_toast_2606,pg_toast_2606_index,0,0,0,0,0
1415154254.13329,pg_toast,pg_toast_2618,pg_toast_2618_index,4227,13510,13510,603,6189
1415154254.13329,pg_toast,pg_toast_2620,pg_toast_2620_index,0,0,0,0,0
1415154254.13329,pg_toast,pg_toast_2609,pg_toast_2609_index,0,0,0,0,0
1415154254.13329,pg_toast,pg_toast_2964,pg_toast_2964_index,0,0,0,0,0
1415154254.13329,pg_toast,pg_toast_2396,pg_toast_2396_index,0,0,0,0,0
1415154254.13329,pg_toast,pg_toast_3596,pg_toast_3596_index,0,0,0,0,0
1415154254.13329,pg_catalog,pg_authid,pg_authid_oid_index,24170,24170,24170,2108,46232
1415154254.13329,pg_catalog,pg_authid,pg_authid_rolname_index,24006,24006,24006,2039,45973
1415154254.13329,pg_catalog,pg_largeobject,pg_largeobject_loid_pn_index,0,0,0,0,0
1415154254.13329,pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,0,0,0,0,0
1415154254.13329,pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,0,0,0,0,0
1415154254.13329,pg_catalog,pg_attribute,pg_attribute_relid_attnum_index,526659,1134499,1134302,7076,1081688
1415154254.13329,pg_catalog,pg_attribute,pg_attribute_relid_attnam_index,641,641,641,1020,10014
1415154254.13329,pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,30867,140345,140345,7417,77147
1415154254.13329,pg_catalog,pg_proc,pg_proc_oid_index,197576,197576,197576,7940,410496
1415154254.13329,pg_catalog,pg_attrdef,pg_attrdef_oid_index,0,0,0,0,0
1415154254.13329,pg_catalog,pg_attrdef,pg_attrdef_adrelid_adnum_index,0,0,0,0,0
1415154254.13329,pg_catalog,pg_constraint,pg_constraint_oid_index,184,88,88,24,441
1415154254.13329,pg_catalog,pg_constraint,pg_constraint_contypid_index,0,0,0,24,169
1415154254.13329,pg_catalog,pg_constraint,pg_constraint_conrelid_index,0,0,0,24,169
1415154254.13329,pg_catalog,pg_constraint,pg_constraint_conname_nsp_index,0,0,0,24,169
1415154254.13329,pg_catalog,pg_inherits,pg_inherits_parent_index,0,0,0,0,0
1415154254.13329,pg_catalog,pg_inherits,pg_inherits_relid_seqno_index,660,0,0,297,363
1415154254.13329,pg_catalog,pg_index,pg_index_indexrelid_index,200318,200610,200318,2296,223343
