ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1415154254.13177,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415154254.13177,pg_catalog,pg_db_role_setting,0,0,102752,0,0,0,0,0,0,0,0,0,1188,101564,0,0,0,0
1415154254.13177,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_catalog,pg_description,0,0,2889,0,0,0,0,0,0,0,0,0,861,5577,0,0,0,0
1415154254.13177,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415154254.13177,public,lineitem,13,539874468,56,56,59986052,0,0,0,59986260,0,7805686,5456688,22,338,,,,
1415154254.13177,public,time_statistics,1,1,,,4,1,0,1,4,1,2,4,,,,,,
1415154254.13177,pg_catalog,pg_class,10202,2544522,689283,640188,1143,403,1105,384,337,2,12919,730932,12024,1427809,,,,
1415154254.13177,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_catalog,pg_operator,0,0,182432,912527,0,0,0,0,0,0,12831,626497,9369,391621,,,,
1415154254.13177,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415154254.13177,pg_catalog,pg_attribute,1661,11325,527300,1134943,4188,120,4010,91,2514,464,21015,577029,8096,1091702,,,,
1415154254.13177,pg_catalog,pg_tablespace,2,4,17866,17866,0,0,0,0,0,0,1150,16718,2332,33468,,,,
1415154254.13177,pg_catalog,pg_statistic,0,0,135845,128938,926,2570,863,2128,464,64,14086,122273,3641,289053,25823,107398,1724,174590
1415154254.13177,pg_catalog,pg_aggregate,0,0,12458,12458,0,0,0,0,0,0,1513,10945,3278,18537,,,,
1415154254.13177,pg_catalog,pg_inherits,0,0,660,0,0,0,0,0,0,0,0,0,297,363,,,,
1415154254.13177,information_schema,sql_sizing,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415154254.13177,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_toast,pg_toast_2618,0,0,4227,13510,0,0,0,0,0,0,1860,3268,603,6189,,,,
1415154254.13177,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_toast,pg_toast_11747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_toast,pg_toast_11727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,pg_catalog,pg_database,2558,9962,86378,86376,1,0,0,0,1,0,836,88099,5055,132656,,,,
1415154254.13177,information_schema,sql_parts,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1415154254.13177,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1415154254.13177,public,region,6,10,8,8,5,0,0,0,5,0,1,11,2,9,,,,
1415154254.13177,pg_toast,pg_toast_11737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
