ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1415153576.99123,dbt3,10953,10,sekondquad,psql,,-1,2014-11-05 02:12:56.915713+00,2014-11-05 02:12:56.919193+00,2014-11-05 02:12:56.919193+00,f,COPY part FROM '/home/sekondquad/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-05 02:12:56.919205+00
1415153576.99123,dbt3,10954,10,sekondquad,psql,,-1,2014-11-05 02:12:56.916387+00,2014-11-05 02:12:56.919858+00,2014-11-05 02:12:56.919858+00,f,COPY supplier FROM '/home/sekondquad/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-05 02:12:56.919872+00
1415153576.99123,dbt3,10956,10,sekondquad,psql,,-1,2014-11-05 02:12:56.916939+00,2014-11-05 02:12:56.921115+00,2014-11-05 02:12:56.921115+00,f,COPY lineitem FROM '/home/sekondquad/dbt3/dss/lineitem.tbl' USING DELIMITERS '|';,active,2014-11-05 02:12:56.921128+00
1415153576.99123,dbt3,10958,10,sekondquad,psql,,-1,2014-11-05 02:12:56.917361+00,2014-11-05 02:12:56.921102+00,2014-11-05 02:12:56.921102+00,f,COPY orders FROM '/home/sekondquad/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-05 02:12:56.921119+00
1415153576.99123,dbt3,10986,10,sekondquad,psql,,-1,2014-11-05 02:12:56.986383+00,2014-11-05 02:12:56.990105+00,2014-11-05 02:12:56.990105+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 02:12:56.99012+00
1415153576.99123,dbt3,10987,10,sekondquad,psql,,-1,2014-11-05 02:12:56.987303+00,2014-11-05 02:12:56.99123+00,2014-11-05 02:12:56.99123+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 02:12:56.991243+00
1415153576.99123,dbt3,10955,10,sekondquad,psql,,-1,2014-11-05 02:12:56.917415+00,2014-11-05 02:12:56.921834+00,2014-11-05 02:12:56.921834+00,f,COPY customer FROM '/home/sekondquad/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-05 02:12:56.921846+00
1415153576.99123,dbt3,10961,10,sekondquad,psql,,-1,2014-11-05 02:12:56.919432+00,2014-11-05 02:12:56.922403+00,2014-11-05 02:12:56.922403+00,f,COPY partsupp FROM '/home/sekondquad/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-05 02:12:56.92241+00
1415153576.99123,dbt3,10988,10,sekondquad,psql,,-1,2014-11-05 02:12:56.988726+00,2014-11-05 02:12:56.992534+00,2014-11-05 02:12:56.992534+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 02:12:56.992546+00
1415153576.99123,dbt3,10989,10,sekondquad,psql,,-1,2014-11-05 02:12:56.989006+00,2014-11-05 02:12:56.99255+00,2014-11-05 02:12:56.99255+00,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-05 02:12:56.992565+00
